city_name,date_time,percent_congestion
Seattle,2020-04-13 05:00:00,17.286856852697181
New York,2020-04-13 05:00:00,6.1838374520670358
Washington,2020-04-13 05:00:00,9.5706635911077758
Los Angeles,2020-04-13 05:00:00,12.148789398243256
San Francisco,2020-04-13 05:00:00,12.821127210212635
Ciudad de México,2020-04-13 05:00:00,18.734200931544471
Atlanta,2020-04-13 06:00:00,11.460005183145922
Chicago,2020-04-13 06:00:00,20.48842079899633
Seattle,2020-04-13 06:00:00,22.714203961800223
New York,2020-04-13 06:00:00,12.954594857070184
Washington,2020-04-13 06:00:00,15.12911299226233
Los Angeles,2020-04-13 06:00:00,17.384411758091588
San Francisco,2020-04-13 06:00:00,14.074083538013607
Ciudad de México,2020-04-13 06:00:00,21.971229205302471
Atlanta,2020-04-13 07:00:00,12.963839963865681
Chicago,2020-04-13 07:00:00,22.398311410863595
Seattle,2020-04-13 07:00:00,22.695846715452596
New York,2020-04-13 07:00:00,21.533207259158313
Washington,2020-04-13 07:00:00,20.48701633334187
Los Angeles,2020-04-13 07:00:00,21.228142277787025
San Francisco,2020-04-13 07:00:00,17.307803487090386
Ciudad de México,2020-04-13 07:00:00,27.489569958729522
Atlanta,2020-04-13 08:00:00,16.921131612652808
Chicago,2020-04-13 08:00:00,25.437721230945709
Seattle,2020-04-13 08:00:00,26.007943023919967
New York,2020-04-13 08:00:00,27.274232155923961
Washington,2020-04-13 08:00:00,20.88474623540889
Los Angeles,2020-04-13 08:00:00,23.73189491264981
San Francisco,2020-04-13 08:00:00,22.868763112203595
Ciudad de México,2020-04-13 08:00:00,29.625657095206392
Atlanta,2020-04-13 09:00:00,16.559243508483124
Chicago,2020-04-13 09:00:00,27.072824528158058
Seattle,2020-04-13 09:00:00,24.736977892595529
New York,2020-04-13 09:00:00,28.99200993723931
Washington,2020-04-13 09:00:00,22.740579671714411
Los Angeles,2020-04-13 09:00:00,26.6571548352868
San Francisco,2020-04-13 09:00:00,23.375939683013549
Ciudad de México,2020-04-13 09:00:00,33.408421781268558
Atlanta,2020-04-13 10:00:00,17.132700743689284
Chicago,2020-04-13 10:00:00,28.799999069295211
Seattle,2020-04-13 10:00:00,29.481617846709096
New York,2020-04-13 10:00:00,30.874220963620246
Washington,2020-04-13 10:00:00,25.710728730488253
Los Angeles,2020-04-13 10:00:00,28.79509881197696
San Francisco,2020-04-13 10:00:00,25.435483919795388
Ciudad de México,2020-04-13 10:00:00,32.018910106021245
Atlanta,2020-04-13 11:00:00,18.321944448163745
Chicago,2020-04-13 11:00:00,31.821543557978334
Seattle,2020-04-13 11:00:00,30.911727495864071
New York,2020-04-13 11:00:00,31.567429155281463
Washington,2020-04-13 11:00:00,26.229091790779623
Los Angeles,2020-04-13 11:00:00,30.377711758419011
San Francisco,2020-04-13 11:00:00,27.441616660539502
Ciudad de México,2020-04-13 11:00:00,32.038677368931211
Atlanta,2020-04-13 12:00:00,23.973480665170545
Chicago,2020-04-13 12:00:00,32.962378614840468
Seattle,2020-04-13 12:00:00,35.020827379881283
New York,2020-04-13 12:00:00,30.088526486556738
Washington,2020-04-13 12:00:00,27.987906995124067
Los Angeles,2020-04-13 12:00:00,31.849636432095146
San Francisco,2020-04-13 12:00:00,26.850933780622256
Ciudad de México,2020-04-13 12:00:00,36.482450404171345
Atlanta,2020-04-13 13:00:00,24.231283347752878
Chicago,2020-04-13 13:00:00,33.1781293549221
Seattle,2020-04-13 13:00:00,29.50678069046203
New York,2020-04-13 13:00:00,32.022884681011135
Washington,2020-04-13 13:00:00,28.321784640644132
Los Angeles,2020-04-13 13:00:00,31.606816149005752
San Francisco,2020-04-13 13:00:00,26.770339862119961
Ciudad de México,2020-04-13 13:00:00,37.642150351081341
Atlanta,2020-04-13 14:00:00,21.431846565534769
Chicago,2020-04-13 14:00:00,32.1388602872158
Seattle,2020-04-13 14:00:00,30.753961993659196
New York,2020-04-13 14:00:00,30.087023797822265
Washington,2020-04-13 14:00:00,24.253994078206105
Los Angeles,2020-04-13 14:00:00,31.511535224279797
San Francisco,2020-04-13 14:00:00,24.651780803204286
Ciudad de México,2020-04-13 14:00:00,34.020475640013061
Atlanta,2020-04-13 15:00:00,21.717930886121618
Chicago,2020-04-13 15:00:00,32.29414647385336
Seattle,2020-04-13 15:00:00,33.249240555117574
New York,2020-04-13 15:00:00,27.594498493034912
Washington,2020-04-13 15:00:00,21.763277449160661
Los Angeles,2020-04-13 15:00:00,30.64274583871137
San Francisco,2020-04-13 15:00:00,22.012927696644784
Ciudad de México,2020-04-13 15:00:00,33.710970189955184
Atlanta,2020-04-13 16:00:00,21.750641466583488
Chicago,2020-04-13 16:00:00,30.416638854600041
Seattle,2020-04-13 16:00:00,29.923802712282011
New York,2020-04-13 16:00:00,24.102077703704346
Washington,2020-04-13 16:00:00,22.782105398771776
Los Angeles,2020-04-13 16:00:00,29.455323426154411
San Francisco,2020-04-13 16:00:00,24.617361202415243
Ciudad de México,2020-04-13 16:00:00,29.879414205002131
Atlanta,2020-04-13 17:00:00,19.604066937306843
Chicago,2020-04-13 17:00:00,31.7309848985107
Seattle,2020-04-13 17:00:00,33.301232664587253
New York,2020-04-13 17:00:00,26.425016244903677
Washington,2020-04-13 17:00:00,23.57468447659517
Los Angeles,2020-04-13 17:00:00,28.228850834288632
San Francisco,2020-04-13 17:00:00,27.51605268330448
Ciudad de México,2020-04-13 17:00:00,33.770890649308868
Atlanta,2020-04-13 18:00:00,16.932316343139707
Chicago,2020-04-13 18:00:00,24.316725318051919
Seattle,2020-04-13 18:00:00,28.867969372784096
New York,2020-04-13 18:00:00,23.006585664776079
Washington,2020-04-13 18:00:00,23.773113960608747
Los Angeles,2020-04-13 18:00:00,23.831509881938683
San Francisco,2020-04-13 18:00:00,30.146940757333319
Ciudad de México,2020-04-13 18:00:00,31.812416969655178
Atlanta,2020-04-13 19:00:00,15.795855190562582
Chicago,2020-04-13 19:00:00,20.511079641480336
Seattle,2020-04-13 19:00:00,26.834818577576375
New York,2020-04-13 19:00:00,21.408013663811435
Washington,2020-04-13 19:00:00,19.43289113873761
Los Angeles,2020-04-13 19:00:00,22.858468667955862
San Francisco,2020-04-13 19:00:00,22.416220839597329
Ciudad de México,2020-04-13 19:00:00,34.603404473047071
Atlanta,2020-04-13 20:00:00,13.880687195481045
Chicago,2020-04-13 20:00:00,19.679214574962991
Seattle,2020-04-13 20:00:00,19.384505659391632
New York,2020-04-13 20:00:00,22.925713391380498
Washington,2020-04-13 20:00:00,24.964140735231098
Los Angeles,2020-04-13 20:00:00,19.472748061398537
San Francisco,2020-04-13 20:00:00,20.676780948352853
Ciudad de México,2020-04-13 20:00:00,30.071981066909494
Atlanta,2020-04-13 21:00:00,13.379140763107594
Chicago,2020-04-13 21:00:00,16.276380685523023
Seattle,2020-04-13 21:00:00,20.554168936657174
New York,2020-04-13 21:00:00,22.365360338439764
Washington,2020-04-13 21:00:00,22.29784919210724
Los Angeles,2020-04-13 21:00:00,16.045139627866984
San Francisco,2020-04-13 21:00:00,28.3573140022923
Ciudad de México,2020-04-13 21:00:00,27.799412818124956
Atlanta,2020-04-13 22:00:00,9.4808894002814323
Chicago,2020-04-13 22:00:00,14.610285519982735
Seattle,2020-04-13 22:00:00,17.224774430871584
New York,2020-04-13 22:00:00,14.497030671009481
Washington,2020-04-13 22:00:00,17.325067793527154
Los Angeles,2020-04-13 22:00:00,16.651704995964703
San Francisco,2020-04-13 22:00:00,20.507591072474479
Ciudad de México,2020-04-13 22:00:00,29.440073911818885
Atlanta,2020-04-13 23:00:00,12.112772269511197
Chicago,2020-04-13 23:00:00,11.013859200129463
Seattle,2020-04-13 23:00:00,23.102648830495149
New York,2020-04-13 23:00:00,16.30938644961947
Washington,2020-04-13 23:00:00,19.75447785343518
Los Angeles,2020-04-13 23:00:00,15.051298513052947
San Francisco,2020-04-13 23:00:00,23.146624778898612
Ciudad de México,2020-04-13 23:00:00,28.283515151317403
Atlanta,2020-04-14 00:00:00,10.880788969303032
Chicago,2020-04-14 00:00:00,8.36922833814258
Seattle,2020-04-14 00:00:00,20.935903319379282
New York,2020-04-14 00:00:00,11.960633245755476
Washington,2020-04-14 00:00:00,22.839952715325548
Los Angeles,2020-04-14 00:00:00,12.603229393202476
San Francisco,2020-04-14 00:00:00,13.060529292708617
Ciudad de México,2020-04-14 00:00:00,16.365542444323069
Atlanta,2020-04-14 01:00:00,7.7162125406782716
Chicago,2020-04-14 01:00:00,9.5632568662945676
Seattle,2020-04-14 01:00:00,14.060701129810047
New York,2020-04-14 01:00:00,12.877820451824624
Washington,2020-04-14 01:00:00,24.810177829769447
Los Angeles,2020-04-14 01:00:00,14.266715288499537
San Francisco,2020-04-14 01:00:00,15.217998767487293
Ciudad de México,2020-04-14 01:00:00,12.333973639926381
Atlanta,2020-04-14 02:00:00,6.801227601488935
Chicago,2020-04-14 02:00:00,6.1831252669922758
Seattle,2020-04-14 02:00:00,8.44605506891881
New York,2020-04-14 02:00:00,14.182845135343744
Washington,2020-04-14 02:00:00,26.764066698107492
Los Angeles,2020-04-14 02:00:00,12.548698045771914
San Francisco,2020-04-14 02:00:00,14.780715581158542
Ciudad de México,2020-04-14 02:00:00,9.84806772306897
Atlanta,2020-04-14 03:00:00,8.69777355257093
Chicago,2020-04-14 03:00:00,6.8803877713217609
Seattle,2020-04-14 03:00:00,10.842269854818969
New York,2020-04-14 03:00:00,10.455249181392173
Washington,2020-04-14 03:00:00,7.6052183806973952
Los Angeles,2020-04-14 03:00:00,9.5830492169687016
San Francisco,2020-04-14 03:00:00,21.388505812148022
Ciudad de México,2020-04-14 03:00:00,7.7815302186821826
Atlanta,2020-04-14 04:00:00,4.9726609040997838
Chicago,2020-04-14 04:00:00,12.468621003066001
Seattle,2020-04-14 04:00:00,14.680399160552662
New York,2020-04-14 04:00:00,6.4301509501898559
Washington,2020-04-14 04:00:00,7.2266770071896342
Los Angeles,2020-04-14 04:00:00,10.883912578823026
San Francisco,2020-04-14 04:00:00,11.778072546332671
Ciudad de México,2020-04-14 04:00:00,7.1429615047164008
Atlanta,2020-04-14 05:00:00,10.437955727778125
Chicago,2020-04-14 05:00:00,14.540242882301266
Seattle,2020-04-14 05:00:00,19.464657729449279
New York,2020-04-14 05:00:00,6.4389866223098711
Washington,2020-04-14 05:00:00,4.97562885118502
Los Angeles,2020-04-14 05:00:00,14.948543452400282
San Francisco,2020-04-14 05:00:00,16.911424896896726
Ciudad de México,2020-04-14 05:00:00,16.765032677294474
Atlanta,2020-04-14 06:00:00,12.5900294486943
Chicago,2020-04-14 06:00:00,19.014277739818674
Seattle,2020-04-14 06:00:00,20.038864884874471
New York,2020-04-14 06:00:00,13.511101540934295
Washington,2020-04-14 06:00:00,13.323170640945497
Los Angeles,2020-04-14 06:00:00,18.073369164595437
San Francisco,2020-04-14 06:00:00,12.009486176553597
Ciudad de México,2020-04-14 06:00:00,23.924072592687022
Atlanta,2020-04-14 07:00:00,16.171462132430435
Chicago,2020-04-14 07:00:00,24.78045004065941
Seattle,2020-04-14 07:00:00,23.29838010080713
New York,2020-04-14 07:00:00,21.787040141931854
Washington,2020-04-14 07:00:00,19.267000646423565
Los Angeles,2020-04-14 07:00:00,23.788914513039117
San Francisco,2020-04-14 07:00:00,24.154814390037512
Ciudad de México,2020-04-14 07:00:00,26.854327694146413
Atlanta,2020-04-14 08:00:00,19.58495469683869
Chicago,2020-04-14 08:00:00,26.048855254028847
Seattle,2020-04-14 08:00:00,26.046816988727308
New York,2020-04-14 08:00:00,27.708703463925261
Washington,2020-04-14 08:00:00,23.50152313521124
Los Angeles,2020-04-14 08:00:00,25.465930860864589
San Francisco,2020-04-14 08:00:00,25.150208865529351
Ciudad de México,2020-04-14 08:00:00,30.4617883716284
Atlanta,2020-04-14 09:00:00,17.968918897433213
Chicago,2020-04-14 09:00:00,27.292878642098572
Seattle,2020-04-14 09:00:00,27.380772939666169
New York,2020-04-14 09:00:00,29.321094977048823
Washington,2020-04-14 09:00:00,29.614256565968368
Los Angeles,2020-04-14 09:00:00,27.887534033477291
San Francisco,2020-04-14 09:00:00,26.426557035515664
Ciudad de México,2020-04-14 09:00:00,32.500692993860945
Atlanta,2020-04-14 10:00:00,18.700417524022821
Chicago,2020-04-14 10:00:00,30.55359436369298
Seattle,2020-04-14 10:00:00,27.562098757890219
New York,2020-04-14 10:00:00,30.165108201401491
Washington,2020-04-14 10:00:00,27.862315916122981
Los Angeles,2020-04-14 10:00:00,28.727893646711756
San Francisco,2020-04-14 10:00:00,26.104813638813653
Ciudad de México,2020-04-14 10:00:00,33.032778499862935
Atlanta,2020-04-14 11:00:00,20.400825440453204
Chicago,2020-04-14 11:00:00,32.1326186592249
Seattle,2020-04-14 11:00:00,30.264768525551556
New York,2020-04-14 11:00:00,33.249673513642783
Washington,2020-04-14 11:00:00,27.186557007492496
Los Angeles,2020-04-14 11:00:00,31.498017662300377
San Francisco,2020-04-14 11:00:00,26.475466645694247
Ciudad de México,2020-04-14 11:00:00,33.015633668069341
Atlanta,2020-04-14 12:00:00,21.641439836843524
Chicago,2020-04-14 12:00:00,31.888742299451245
Seattle,2020-04-14 12:00:00,33.825397552510111
New York,2020-04-14 12:00:00,31.499959044135771
Washington,2020-04-14 12:00:00,27.919162534535769
Los Angeles,2020-04-14 12:00:00,33.32623855215698
San Francisco,2020-04-14 12:00:00,30.473955995002932
Ciudad de México,2020-04-14 12:00:00,37.003331996253245
Atlanta,2020-04-14 13:00:00,22.181975154787345
Chicago,2020-04-14 13:00:00,33.069063825199549
Seattle,2020-04-14 13:00:00,32.5815176168027
New York,2020-04-14 13:00:00,32.923080423090944
Washington,2020-04-14 13:00:00,28.322001051098887
Los Angeles,2020-04-14 13:00:00,31.79839832817148
San Francisco,2020-04-14 13:00:00,23.327465468004064
Ciudad de México,2020-04-14 13:00:00,34.603514067196862
Atlanta,2020-04-14 14:00:00,21.843635260061717
Chicago,2020-04-14 14:00:00,31.676846476927778
Seattle,2020-04-14 14:00:00,33.337031203812508
New York,2020-04-14 14:00:00,31.728138399090579
Washington,2020-04-14 14:00:00,26.84239760747727
Los Angeles,2020-04-14 14:00:00,32.960592670273243
San Francisco,2020-04-14 14:00:00,25.646856626718638
Ciudad de México,2020-04-14 14:00:00,35.641904501645946
Atlanta,2020-04-14 15:00:00,23.741348657973958
Chicago,2020-04-14 15:00:00,32.255712879707296
Seattle,2020-04-14 15:00:00,34.618564451327813
New York,2020-04-14 15:00:00,29.152711223761486
Washington,2020-04-14 15:00:00,27.559203744194903
Los Angeles,2020-04-14 15:00:00,31.311216545933512
San Francisco,2020-04-14 15:00:00,24.387300148857275
Ciudad de México,2020-04-14 15:00:00,34.330697354729764
Atlanta,2020-04-14 16:00:00,23.096332292888562
Chicago,2020-04-14 16:00:00,31.255336839500607
Seattle,2020-04-14 16:00:00,32.02796888543682
New York,2020-04-14 16:00:00,25.827499903812658
Washington,2020-04-14 16:00:00,27.594094745570391
Los Angeles,2020-04-14 16:00:00,31.028640918368012
San Francisco,2020-04-14 16:00:00,26.767239110897062
Ciudad de México,2020-04-14 16:00:00,29.460182658899232
Atlanta,2020-04-14 17:00:00,20.441912958829413
Chicago,2020-04-14 17:00:00,28.147666744676503
Seattle,2020-04-14 17:00:00,32.89428645951503
New York,2020-04-14 17:00:00,28.843584605877115
Washington,2020-04-14 17:00:00,26.892539816704776
Los Angeles,2020-04-14 17:00:00,28.698808773769059
San Francisco,2020-04-14 17:00:00,32.834526598352866
Ciudad de México,2020-04-14 17:00:00,32.257692043460132
Atlanta,2020-04-14 18:00:00,15.187881734054628
Chicago,2020-04-14 18:00:00,23.062543883866372
Seattle,2020-04-14 18:00:00,24.954670529367835
New York,2020-04-14 18:00:00,24.35867029902629
Washington,2020-04-14 18:00:00,23.475595147469967
Los Angeles,2020-04-14 18:00:00,25.336968955432269
San Francisco,2020-04-14 18:00:00,25.662984962649826
Ciudad de México,2020-04-14 18:00:00,33.97151084837796
Atlanta,2020-04-14 19:00:00,13.755689975473622
Chicago,2020-04-14 19:00:00,22.656511788080994
Seattle,2020-04-14 19:00:00,25.301635003980937
New York,2020-04-14 19:00:00,18.941816611163194
Washington,2020-04-14 19:00:00,21.069367441608453
Los Angeles,2020-04-14 19:00:00,22.521536293556188
San Francisco,2020-04-14 19:00:00,19.321178299603019
Ciudad de México,2020-04-14 19:00:00,32.865735846114262
Atlanta,2020-04-14 20:00:00,15.43345161385604
Chicago,2020-04-14 20:00:00,15.925537912925247
Seattle,2020-04-14 20:00:00,22.259322627235697
New York,2020-04-14 20:00:00,23.720333629734448
Washington,2020-04-14 20:00:00,23.59280226201156
Los Angeles,2020-04-14 20:00:00,21.852835249954815
San Francisco,2020-04-14 20:00:00,22.693995921681221
Ciudad de México,2020-04-14 20:00:00,31.743587862548516
Atlanta,2020-04-14 21:00:00,14.490983586932387
Chicago,2020-04-14 21:00:00,15.318738216625286
Seattle,2020-04-14 21:00:00,19.964520167083023
New York,2020-04-14 21:00:00,21.833548878289733
Washington,2020-04-14 21:00:00,21.702599501773165
Los Angeles,2020-04-14 21:00:00,16.830998274054316
San Francisco,2020-04-14 21:00:00,19.106174619386781
Ciudad de México,2020-04-14 21:00:00,30.601971875365397
Atlanta,2020-04-14 22:00:00,12.409478367978743
Chicago,2020-04-14 22:00:00,15.899062355331933
Seattle,2020-04-14 22:00:00,19.966083046126208
New York,2020-04-14 22:00:00,15.669501670055281
Washington,2020-04-14 22:00:00,20.534673599492013
Los Angeles,2020-04-14 22:00:00,18.338367393030865
San Francisco,2020-04-14 22:00:00,25.290781890587478
Ciudad de México,2020-04-14 22:00:00,28.009955761924061
Atlanta,2020-04-14 23:00:00,11.139163896825305
Chicago,2020-04-14 23:00:00,12.337463614284061
Seattle,2020-04-14 23:00:00,19.603252775158218
New York,2020-04-14 23:00:00,17.945949647743731
Washington,2020-04-14 23:00:00,20.0155772919757
Los Angeles,2020-04-14 23:00:00,15.878227863078804
San Francisco,2020-04-14 23:00:00,20.355196880114214
Ciudad de México,2020-04-14 23:00:00,24.351509739384433
Atlanta,2020-04-15 00:00:00,6.4854974528800593
Chicago,2020-04-15 00:00:00,10.834236130307406
Seattle,2020-04-15 00:00:00,18.2929714184973
New York,2020-04-15 00:00:00,13.120352404925766
Washington,2020-04-15 00:00:00,21.860535367953002
Los Angeles,2020-04-15 00:00:00,14.940621058584307
San Francisco,2020-04-15 00:00:00,14.640408563100602
Ciudad de México,2020-04-15 00:00:00,15.802158995037185
Atlanta,2020-04-15 01:00:00,13.374029205249382
Chicago,2020-04-15 01:00:00,6.7436029869565
Seattle,2020-04-15 01:00:00,12.041729973342987
New York,2020-04-15 01:00:00,16.298257558061724
Washington,2020-04-15 01:00:00,16.632613205601864
Los Angeles,2020-04-15 01:00:00,13.5888416377754
San Francisco,2020-04-15 01:00:00,24.613747619470558
Ciudad de México,2020-04-15 01:00:00,12.892442910468048
Atlanta,2020-04-15 02:00:00,3.1981389054472267
Chicago,2020-04-15 02:00:00,7.2165242742817535
Seattle,2020-04-15 02:00:00,13.377877746849837
New York,2020-04-15 02:00:00,18.388295453100149
Washington,2020-04-15 02:00:00,5.9873454157210277
Los Angeles,2020-04-15 02:00:00,11.547731589290656
San Francisco,2020-04-15 02:00:00,22.095346034598336
Ciudad de México,2020-04-15 02:00:00,10.125169903157175
Atlanta,2020-04-15 03:00:00,12.161670337557144
Chicago,2020-04-15 03:00:00,0.011977310323289695
Seattle,2020-04-15 03:00:00,8.5005835115291344
New York,2020-04-15 03:00:00,10.33004333714859
Washington,2020-04-15 03:00:00,10.2150809879506
Los Angeles,2020-04-15 03:00:00,11.103038716057455
San Francisco,2020-04-15 03:00:00,18.978714133301938
Ciudad de México,2020-04-15 03:00:00,8.61913093200776
Atlanta,2020-04-15 04:00:00,4.6809714643360163
Chicago,2020-04-15 04:00:00,17.360554945069723
Seattle,2020-04-15 04:00:00,14.013879389966966
New York,2020-04-15 04:00:00,2.8983192429651981
Washington,2020-04-15 04:00:00,2.9356874047128794
Los Angeles,2020-04-15 04:00:00,11.211780545830656
San Francisco,2020-04-15 04:00:00,12.050977164675498
Ciudad de México,2020-04-15 04:00:00,7.7872155315899487
Atlanta,2020-04-15 05:00:00,9.5110121597081552
Chicago,2020-04-15 05:00:00,20.009135519186238
Seattle,2020-04-15 05:00:00,15.679504527755112
New York,2020-04-15 05:00:00,6.1753568955707525
Washington,2020-04-15 05:00:00,7.3927133564995806
Los Angeles,2020-04-15 05:00:00,14.46029689847107
San Francisco,2020-04-15 05:00:00,9.9835919393434818
Ciudad de México,2020-04-15 05:00:00,14.491357938768468
Atlanta,2020-04-15 06:00:00,11.850176962120008
Chicago,2020-04-15 06:00:00,28.771533002439241
Seattle,2020-04-15 06:00:00,22.523902471664261
New York,2020-04-15 06:00:00,13.996576474186648
Washington,2020-04-15 06:00:00,13.021440798850293
Los Angeles,2020-04-15 06:00:00,17.9467941405862
San Francisco,2020-04-15 06:00:00,13.303306724340347
Ciudad de México,2020-04-15 06:00:00,23.095893682636188
Atlanta,2020-04-15 07:00:00,13.228712318812299
Chicago,2020-04-15 07:00:00,29.43979520701976
Seattle,2020-04-15 07:00:00,22.412407357999125
New York,2020-04-15 07:00:00,21.739622555617977
Washington,2020-04-15 07:00:00,20.484057750468747
Los Angeles,2020-04-15 07:00:00,23.80406224004247
San Francisco,2020-04-15 07:00:00,18.896210167551324
Ciudad de México,2020-04-15 07:00:00,27.093207645510397
Atlanta,2020-04-15 08:00:00,14.91048689196548
Chicago,2020-04-15 08:00:00,29.431151915354292
Seattle,2020-04-15 08:00:00,27.294166243474937
New York,2020-04-15 08:00:00,27.677152451302824
Washington,2020-04-15 08:00:00,25.37660991781911
Los Angeles,2020-04-15 08:00:00,26.254971706097617
San Francisco,2020-04-15 08:00:00,22.643089968828995
Ciudad de México,2020-04-15 08:00:00,30.631739228849643
Atlanta,2020-04-15 09:00:00,16.070958643308892
Chicago,2020-04-15 09:00:00,29.044248914758246
Seattle,2020-04-15 09:00:00,26.911253043769971
New York,2020-04-15 09:00:00,27.415522309868521
Washington,2020-04-15 09:00:00,26.505477193287426
Los Angeles,2020-04-15 09:00:00,28.045052021992923
San Francisco,2020-04-15 09:00:00,28.569693499096537
Ciudad de México,2020-04-15 09:00:00,31.595651927524631
Atlanta,2020-04-15 10:00:00,20.706728857970059
Chicago,2020-04-15 10:00:00,30.935650060566278
Seattle,2020-04-15 10:00:00,27.703686894754771
New York,2020-04-15 10:00:00,30.01819089126343
Washington,2020-04-15 10:00:00,24.767867730919622
Los Angeles,2020-04-15 10:00:00,30.27900302038422
San Francisco,2020-04-15 10:00:00,24.851753197484804
Ciudad de México,2020-04-15 10:00:00,34.031040272332142
Atlanta,2020-04-15 11:00:00,19.946134027602241
Chicago,2020-04-15 11:00:00,32.465140824245296
Seattle,2020-04-15 11:00:00,32.70593567901809
New York,2020-04-15 11:00:00,32.359406379394173
Washington,2020-04-15 11:00:00,29.015496955786368
Los Angeles,2020-04-15 11:00:00,32.645724800205819
San Francisco,2020-04-15 11:00:00,25.750000940933482
Ciudad de México,2020-04-15 11:00:00,33.003467880279089
Atlanta,2020-04-15 12:00:00,24.501560799914145
Chicago,2020-04-15 12:00:00,34.272922064801186
Seattle,2020-04-15 12:00:00,33.719393147804247
New York,2020-04-15 12:00:00,31.215670265776474
Washington,2020-04-15 12:00:00,27.400129978830556
Los Angeles,2020-04-15 12:00:00,33.728695748750646
San Francisco,2020-04-15 12:00:00,29.164002968381752
Ciudad de México,2020-04-15 12:00:00,34.715513033971177
Atlanta,2020-04-15 13:00:00,25.836623843903816
Chicago,2020-04-15 13:00:00,34.566481392679748
Seattle,2020-04-15 13:00:00,34.070342047494087
New York,2020-04-15 13:00:00,33.763882136047492
Washington,2020-04-15 13:00:00,29.947685922218341
Los Angeles,2020-04-15 13:00:00,33.104453624829034
San Francisco,2020-04-15 13:00:00,26.430206689951021
Ciudad de México,2020-04-15 13:00:00,37.229431947897879
Atlanta,2020-04-15 14:00:00,22.431644235875442
Chicago,2020-04-15 14:00:00,36.239746544416811
Seattle,2020-04-15 14:00:00,32.326429654853406
New York,2020-04-15 14:00:00,32.386755757804565
Washington,2020-04-15 14:00:00,27.997747957604112
Los Angeles,2020-04-15 14:00:00,33.136466677379104
San Francisco,2020-04-15 14:00:00,28.131439368594719
Ciudad de México,2020-04-15 14:00:00,35.206068376209323
Atlanta,2020-04-15 15:00:00,25.06505047304794
Chicago,2020-04-15 15:00:00,33.868862714031096
Seattle,2020-04-15 15:00:00,33.270542536247746
New York,2020-04-15 15:00:00,29.377912200918608
Washington,2020-04-15 15:00:00,27.267856853039291
Los Angeles,2020-04-15 15:00:00,32.045587914326468
San Francisco,2020-04-15 15:00:00,24.065915367765427
Ciudad de México,2020-04-15 15:00:00,35.269911380421071
Atlanta,2020-04-15 16:00:00,20.891093980173864
Chicago,2020-04-15 16:00:00,32.193274337569882
Seattle,2020-04-15 16:00:00,29.574837336108683
New York,2020-04-15 16:00:00,26.70277195906473
Washington,2020-04-15 16:00:00,32.427060163406743
Los Angeles,2020-04-15 16:00:00,31.255466685889676
San Francisco,2020-04-15 16:00:00,26.161191667465957
Ciudad de México,2020-04-15 16:00:00,30.35837682561931
Atlanta,2020-04-15 17:00:00,22.616908581451053
Chicago,2020-04-15 17:00:00,28.552503742838404
Seattle,2020-04-15 17:00:00,31.620418557539288
New York,2020-04-15 17:00:00,25.974824278903487
Washington,2020-04-15 17:00:00,22.905398510090432
Los Angeles,2020-04-15 17:00:00,28.083386699857467
San Francisco,2020-04-15 17:00:00,27.082370057799121
Ciudad de México,2020-04-15 17:00:00,37.19642648217264
Atlanta,2020-04-15 18:00:00,19.885283518251136
Chicago,2020-04-15 18:00:00,19.694999825864997
Seattle,2020-04-15 18:00:00,30.030140966442442
New York,2020-04-15 18:00:00,24.282932417108508
Washington,2020-04-15 18:00:00,23.8531314304386
Los Angeles,2020-04-15 18:00:00,24.566689138838463
San Francisco,2020-04-15 18:00:00,25.764819955297426
Ciudad de México,2020-04-15 18:00:00,34.3842993121422
Atlanta,2020-04-15 19:00:00,15.138147321468384
Chicago,2020-04-15 19:00:00,20.214212471976051
Seattle,2020-04-15 19:00:00,26.407660832872114
New York,2020-04-15 19:00:00,18.661015742575973
Washington,2020-04-15 19:00:00,18.40297166544002
Los Angeles,2020-04-15 19:00:00,21.762143265371815
San Francisco,2020-04-15 19:00:00,22.452298903356972
Ciudad de México,2020-04-15 19:00:00,31.570358616516884
Atlanta,2020-04-15 20:00:00,16.14097819961874
Chicago,2020-04-15 20:00:00,18.780335699685065
Seattle,2020-04-15 20:00:00,20.912215950488228
New York,2020-04-15 20:00:00,23.904039589552156
Washington,2020-04-15 20:00:00,28.161971509582393
Los Angeles,2020-04-15 20:00:00,21.244649392312866
San Francisco,2020-04-15 20:00:00,23.529537112988528
Ciudad de México,2020-04-15 20:00:00,28.793085730562005
Atlanta,2020-04-15 21:00:00,15.625675695882036
Chicago,2020-04-15 21:00:00,14.961913217103604
Seattle,2020-04-15 21:00:00,18.921953751630188
New York,2020-04-15 21:00:00,21.738037030179164
Washington,2020-04-15 21:00:00,21.77721959276883
Los Angeles,2020-04-15 21:00:00,18.856073588789528
San Francisco,2020-04-15 21:00:00,27.683622214780314
Ciudad de México,2020-04-15 21:00:00,30.320386501107009
Atlanta,2020-04-15 22:00:00,13.322516070689556
Chicago,2020-04-15 22:00:00,15.66110835369251
Seattle,2020-04-15 22:00:00,19.257089915811751
New York,2020-04-15 22:00:00,12.1032972526182
Washington,2020-04-15 22:00:00,18.418449789769092
Los Angeles,2020-04-15 22:00:00,19.383628301443537
San Francisco,2020-04-15 22:00:00,21.539308612483016
Ciudad de México,2020-04-15 22:00:00,24.825261630916927
